ra,dec,elon,elat,glon,glat,ls_id,ref_id,targetid,ra_ivar,dec_ivar,dchisq_psf,dchisq_rex,dchisq_dev,dchisq_exp,dchisq_ser,ebv,flux_g,flux_r,flux_z,flux_ivar_g,flux_ivar_r,flux_ivar_z,mw_transmission_g,mw_transmission_r,mw_transmission_z,fracflux_g,fracflux_r,fracflux_z,fracmasked_g,fracmasked_r,fracmasked_z,fracin_g,fracin_r,fracin_z,psfdepth_g,psfdepth_r,psfdepth_z,galdepth_g,galdepth_r,galdepth_z,flux_w1,flux_w2,flux_w3,flux_w4,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,ref_epoch,shape_r,shape_e1,shape_e2,shape_r_ivar,shape_e1_ivar,shape_e2_ivar,sersic,sersic_ivar,gaia_phot_g_mean_mag,gaia_phot_g_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_mean_flux_over_error,gaia_phot_rp_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_bp_rp_excess_factor,gaia_astrometric_sigma5d_max,parallax,parallax_ivar,pmra,pmra_ivar,pmdec,pmdec_ivar,random_id,brickid,htm9,ring256,nest4096,brick_objid,release,nobs_g,nobs_r,nobs_z,allmask_g,allmask_r,allmask_z,wisemask_w1,wisemask_w2,maskbits,gaia_astrometric_params_solved,gaia_duplicated_source,brickname,morphtype,ref_cat,dist_arcsec,known_status
181.582726,-3.477344698,182.8356196,-2.560962099,281.6205576,57.51604697,9.90662E+15,3.59819E+18,3.96277E+16,2.70E+13,6.29E+13,88574.72,88608.88,88609.34,88609.33,0,0.026908083,7.2189193,7.440363,6.623538,1074.3545,487.86884,127.28807,0.92343634,0.9477583,0.97043335,0.000170019,0.000167374,0.00085354,0.004820422,0.004478417,0.018434025,0.99775225,0.99792624,0.99481845,2796.734,881.4243,138.44525,1529.0637,485.1252,82.281784,5.9708357,5.3156815,-46.607357,322.11575,2.9705923,0.61655843,0.000294103,4.74E-06,0.99545026,0.9972034,0.9994029,0.9997745,5.558091,5.728588,5.0996866,5.558133,5.7286925,5.0998554,2015.5,0,0,0,0,0,0,0,0,20.169268,64.99846,20.020277,13.652435,19.675755,10.433513,1.5121781,1.6416132,-0.2530737,1.2255346,-17.907185,0.29844952,-10.645816,0.79886854,86.367485,310937,2621808,417796,104721139,2019,9010,5,4,4,0,0,0,0,0,0,31,f,1816m035,PSF,G2,1.42E-07,Known
144.30376,-3.137075812,147.6931238,-16.37719247,237.9975184,34.28009452,9.90662E+15,0,3.96277E+16,6.48E+11,6.27E+11,16340.037,16347.367,16347.52,16347.397,0,0.043527734,4.9018216,3.7851934,2.5706613,523.2457,236.11176,57.857346,0.879105,0.91686416,0.9526101,0,0,0,0.006889475,0.006882089,0.010837047,0.99282414,0.99140626,0.9872891,1059.4795,341.90424,59.708534,562.5592,186.59328,30.40116,-1.6087604,-0.052309886,12.246341,233.25851,3.4918394,0.7342923,0.000836575,1.05E-05,0.9926505,0.99548,0.9990343,0.9996352,3.8182187,2.9484336,2.0023875,3.8182187,2.9484336,2.0023875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.416454,312226,2509392,414618,111337301,1683,9010,2,2,2,0,0,0,0,0,0,0,f,1443m032,PSF,,1.41E-07,Known
128.2948823,-3.096381538,131.577342,-21.17949649,228.0507665,20.91947468,9.90662E+15,0,3.96277E+16,8.26E+10,7.99E+10,2551.9658,2555.5798,2556.119,2555.925,0,0.027816964,1.4279381,1.4585692,1.302068,1063.4839,403.91345,113.358604,0.9209552,0.9460422,0.9694501,0.05451404,0.016835494,0.021240313,0.01085214,0.004397526,0.005783537,0.99649805,0.99782836,0.9962129,1282.0181,474.95166,115.33781,825.7326,266.31702,62.15047,2.8471904,3.0202928,-77.40747,-838.8203,3.3570344,0.75516623,0.000873861,1.11E-05,0.99529696,0.99710906,0.99938273,0.9997669,1.1120254,1.1358798,1.0140023,1.1120254,1.1358798,1.0140023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.42186,313601,2396001,414573,89425098,994,9010,3,3,3,0,0,0,0,0,2048,0,f,1283m030,PSF,,1.77E-07,Known
6.866748258,-1.141293318,5.852700243,-3.774137348,109.4586375,-63.38424933,9.90662E+15,2.54191E+18,3.96278E+16,5.59E+12,8.66E+12,90467.586,90466.06,90466.9,90467.195,0,0.021917434,4.2653975,4.6869726,6.3904657,1863.6846,1967.714,326.63675,0.93717986,0.95723706,0.9758503,0.000256836,6.74E-05,0.000100341,0.005615383,0.00425344,0.005825373,0.99990654,0.9999174,0.9999037,2931.2935,3114.029,372.2516,1963.8751,1637.3759,181.12337,5.5199385,3.9013379,55.225887,-123.00503,2.9445803,0.5630489,0.000611641,8.01E-06,0.99629253,0.9977215,0.9995136,0.9998163,3.3221672,3.650517,4.977308,3.3221672,3.650517,4.977308,2015.5,0,0,0,0,0,0,0,0,20.859083,80.58182,21.04273,4.9688344,20.553514,7.2841988,1.1835642,5.1266375,0,0,0,0,0,0,9.738336,323195,2099663,400915,73979341,3650,9010,8,8,8,0,0,0,0,0,0,3,f,0068m012,PSF,G2,1.67E-07,Known
22.5391106,-0.820665825,20.53587385,-9.532026748,143.9877931,-62.09913445,9.90662E+15,0,3.96278E+16,3.87E+11,3.91E+11,12706.326,12706.755,12706.728,12706.827,0,0.02969906,1.7170519,2.1053553,2.1860466,1435.0278,1684.3427,211.17488,0.9158385,0.9424984,0.9674171,0.004428123,0.001766926,0.003600769,0.011680621,0.010761424,0.02628125,0.6787999,0.8549136,0.85518146,1866.5482,2085.6978,219.59204,1129.0571,1154.6698,114.75044,2.4156203,4.159453,49.645264,-137.2978,3.0944047,0.6471807,0.001351945,1.83E-05,0.99497956,0.9969138,0.999341,0.9997511,1.3324125,1.6337315,1.696347,1.3324125,1.6337315,1.696347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.467804,326138,2150452,397888,72348441,1311,9010,4,6,6,0,0,0,0,0,0,0,f,0226m007,PSF,,6.45E-08,Known
331.4064919,-0.218741148,333.3514952,10.77012185,60.00424376,-41.9730744,9.90662E+15,0,3.96278E+16,1.80E+11,1.73E+11,4964.994,4966.3267,4966.4355,4966.483,0,0.081582695,0.8894614,1.1922909,1.244863,2570.2646,1875.0148,431.5905,0.7854477,0.8498639,0.9130222,0.046282537,0.005048756,0.006229949,0.12574369,0.22116843,0.009340583,1,0.99999994,1,3320.9023,2211.1152,445.71902,1952.4208,1173.8088,208.885,1.7707338,5.591244,116.42789,195.23569,2.9327366,0.6500141,0.000620542,8.27E-06,0.9862693,0.9915451,0.99819076,0.99931645,0.69272465,0.9285724,0.9695163,0.70959604,0.9317644,0.97488254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.404236,330253,3040773,395694,78008790,4076,9010,8,9,8,0,0,0,32,32,2816,0,f,3313m002,PSF,,1.10E-07,Known
72.0975377,-0.115913866,70.58665898,-22.35677101,197.858926,-27.13738624,9.90662E+15,0,3.96278E+16,4.31E+11,4.19E+11,12406.752,12413.058,12415.068,12415.057,0,0.08126323,2.6334102,3.2893417,2.5764182,995.59937,431.23508,126.15387,0.78619087,0.85040545,0.9133476,0.000245467,0.000744629,0.004049492,0.009324123,0.01205998,0.019060662,0.999839,0.9998015,0.9997118,1637.4894,591.0499,131.14723,895.1722,334.03635,69.428986,3.2460442,1.7310637,-2.2176266,-246.69205,3.2978263,0.70638376,0.000785498,9.82E-06,0.9863227,0.99157804,0.99819785,0.99931914,2.0509558,2.561809,2.006569,2.0510862,2.5622044,2.0074599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.252235,330656,2232861,393933,94001349,2282,9010,2,3,4,0,0,0,0,0,0,0,f,0721p000,PSF,,1.14E-07,Known
217.139161,0.516802601,214.6201022,14.3843268,348.1815436,54.62175929,9.90662E+15,3.65415E+18,3.96278E+16,6.48E+13,5.66E+13,155800.78,155822.6,155825.27,155824.19,0,0.036865152,14.53148,14.292726,13.529565,441.6631,228.40607,86.794174,0.8966153,0.9291264,0.95971555,2.10E-05,3.02E-05,0.000167756,0.004520563,0.00452537,0.007741761,0.99964243,0.9997251,0.99940753,1183.7251,443.1791,107.22912,806.8401,292.57657,59.546143,11.094889,5.2848616,-19.385489,-865.49005,3.1485553,0.7011537,0.00157412,2.10E-05,0.9937719,0.9961705,0.99918205,0.99969107,10.923203,10.743733,10.170072,10.923203,10.743733,10.170072,2015.5,0,0,0,0,0,0,0,0,19.61929,139.3592,19.616789,14.4204235,19.410097,13.152795,1.2514008,1.0765147,2.9863014,2.7413294,-39.005432,0.8833529,2.2818625,0.9699822,45.620426,334116,3557823,389225,106349843,3456,9010,3,3,3,0,0,0,0,0,0,31,f,2171p005,PSF,G2,1.96E-07,Known
38.3442161,0.849827972,36.25100517,-13.48199675,168.2972732,-52.80102679,9.90662E+15,2.50055E+18,3.96278E+16,1.78E+13,3.54E+13,242482.64,242480.33,242479.25,242480.92,0,0.021302758,8.672366,9.8534565,8.293279,1370.6511,1191.9546,344.36542,0.93888664,0.95841104,0.9765195,6.32E-05,6.89E-05,9.98E-05,0.005173252,0.005904704,0.012254206,0.9976052,0.9974758,0.9971752,3471.594,2561.5173,398.8823,2042.0112,1360.0544,188.17316,6.3627615,7.0110536,16.266607,-368.804,3.000548,0.6375687,0.001408665,1.97E-05,0.9963963,0.99778533,0.9995273,0.9998215,6.701517,7.614197,6.4085793,6.701517,7.614197,6.4085793,2015.5,0,0,0,0,0,0,0,0,20.160803,60.1238,20.36241,10.22543,19.909904,10.343242,1.145688,1.9879147,1.6665775,1.7773484,9.845971,0.22761029,-14.019129,0.7123844,34.68747,334841,4081941,387693,72775668,3641,9010,7,7,9,0,0,0,0,0,0,31,f,0383p007,PSF,G2,1.40E-07,Known
138.5446499,1.625816102,140.4599892,-13.72169965,229.4405976,32.13296285,9.90662E+15,3.84354E+18,3.96278E+16,6.51E+14,1.07E+15,876614.06,0,0,0,0,0.0344516,51.841625,85.53545,136.93494,117.92763,26.657316,19.44762,0.9030442,0.9336088,0.96230257,1.13E-07,4.90E-07,1.40E-06,0.33470887,0.25287414,0.0030824,0.99936426,0.9993595,0.9989517,814.9722,293.38403,51.56153,537.29266,158.25023,27.550295,68.726685,45.145645,133.73929,-304.00327,2.049134,0.5772071,0.000875841,1.14E-05,0.9941785,0.9964208,0.9992356,0.9997113,40.366688,66.60252,106.62494,40.366688,66.60252,106.62494,2015.5,0,0,0,0,0,0,0,0,17.737265,123.36442,18.211317,30.53108,17.059347,49.262596,1.269198,0.2455682,0.85040253,35.721046,-1.8881018,13.483771,-3.5288365,22.700588,20.18349,341002,3703773,381834,111861602,1112,9010,3,2,2,0,0,0,0,0,4,31,f,1386p017,PSF,G2,1.51E-07,Known
200.2632376,1.891368502,197.9894298,9.669799657,319.8823456,63.78421791,9.90662E+15,3.68836E+18,3.96278E+16,8.71E+13,2.24E+14,402125.7,402409,402491.2,402452.78,0,0.03387282,23.550344,24.753035,21.888634,459.01874,178.45241,79.78658,0.90459275,0.93468684,0.962924,2.50E-05,7.65E-05,0.000134797,0.07031588,0.004264889,0.00596782,0.99777114,0.9982365,0.9985011,2093.5427,462.53177,103.65205,1274.62,275.3788,53.54155,16.139627,13.624262,-92.1432,-240.28754,2.832019,0.6268058,0.000867195,1.14E-05,0.994276,0.9964808,0.9992484,0.99971616,18.250126,19.182138,16.962399,18.250126,19.18214,16.962399,2015.5,0,0,0,0,0,0,0,0,19.137466,117.06109,19.184029,26.87402,18.9085,24.068495,1.228427,0.92031395,2.9001517,5.8743157,10.121769,0.97826767,-9.3294935,5.168533,34.903595,342689,3543167,380985,107345375,356,9010,4,3,3,0,0,0,0,0,0,31,f,2003p020,PSF,G2,1.66E-07,Known
6.363486945,2.41967227,6.799450052,-0.30445303,109.9480025,-59.79542993,9.90662E+15,0,3.96278E+16,3.03E+10,2.85E+10,1124.6622,1093.1586,1064.1356,1112.1038,0,0.029662577,0.55829966,0.43574476,0.56894004,2029.6031,1966.415,399.15213,0.9159374,0.94256693,0.9674565,6.402108,4.826752,3.3415046,0.048839964,0.001688127,0.003319722,0.7315873,0.8891632,0.92095834,2648.1099,2270.3613,400.01505,1730.8295,1297.9606,198.02701,-0.84250426,4.6336575,98.00662,-996.0125,2.6298482,0.5812408,0.000716967,9.58E-06,0.9949857,0.99691755,0.9993418,0.9997514,0.43407845,0.3387919,0.4423514,1.1279657,1.2178268,1.5431417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.38636,344793,4065082,375314,74148869,3479,9010,8,8,9,0,0,0,0,0,0,0,f,0063p025,PSF,,9.46E-08,Known
132.7807879,3.142916417,134.331404,-13.95796514,224.5744464,27.92189099,9.90662E+15,5.81111E+17,3.96279E+16,3.31E+14,6.48E+14,490201.66,490195.88,490200.5,490201.03,0,0.033594873,25.322903,30.07315,42.02874,331.8305,167.67969,71.20627,0.90533733,0.93520504,0.96322256,0,0,0,0.03062249,0.003898997,0.005256442,0.99773103,0.9972587,0.99650973,1647.6317,501.58627,115.93345,949.4005,310.5077,62.56396,24.47447,15.299546,-19.035572,348.55444,2.736751,0.6721915,0.001067213,1.40E-05,0.99432284,0.9965097,0.9992546,0.9997185,19.676836,23.367954,32.65789,19.676836,23.367954,32.65789,2015.5,0,0,0,0,0,0,0,0,18.54666,39.891525,18.473576,13.412053,18.095533,13.411317,1.4296919,0.40496984,1.4014981,15.00311,-4.2845736,5.2333407,9.101504,9.130369,13.808671,349618,3883584,371578,16912551,1717,9010,3,3,3,0,0,0,0,0,0,31,t,1328p032,PSF,G2,2.13E-07,Known
174.6113695,3.368359166,173.7193279,0.952054657,263.4918347,60.52392834,9.90662E+15,3.8006E+18,3.96279E+16,3.66E+15,6.68E+15,2.18E+07,0,0,0,0,0.021224095,404.2128,529.32263,567.1003,41.05698,28.858227,21.792648,0.93910533,0.9585614,0.97660524,3.38E-06,1.30E-05,1.32E-05,0.22787374,0.15558486,0.14773634,1,0.99999994,1,1817.5851,871.1091,174.881,1144.774,545.57385,94.65285,568.2404,372.41138,87.88434,987.801,0.58404964,0.26691964,0.000885036,1.18E-05,0.9964096,0.9977935,0.999529,0.99982214,230.52406,301.87466,323.41937,230.52406,301.87466,323.41937,2015.5,0,0,0,0,0,0,0,0,16.055489,92.65587,16.12078,32.389755,15.758127,28.76438,1.2506152,0.12062875,7.8142753,212.6814,-92.13234,60.489334,-65.62681,174.27847,64.407074,349785,3673164,370672,110611927,2991,9010,6,6,6,0,0,0,0,0,16,31,f,1746p032,PSF,G2,1.34E-07,Known
255.7960748,3.688938724,254.1418873,26.34966506,23.36545816,25.68494175,9.90662E+15,0,3.96279E+16,8.94E+08,1.01E+09,57.748764,58.044487,0,0,0,0.1279636,0.25483537,0.12899876,0.30762368,624.9436,413.6149,100.753876,0.6846837,0.7747891,0.8669907,0.07898065,0.20825495,0.2250858,0.022930386,0.02030565,0.015847186,0.7111013,0.9967293,0.99919957,1047.0372,412.88837,101.798805,739.69635,266.3266,59.45039,1.9275471,2.4118629,-73.16893,-3563.0698,3.3605764,0.78737146,0.000690912,9.04E-06,0.97854745,0.9867703,0.99716365,0.99892807,0.19807802,0.10026795,0.23910922,0.19807802,0.10026795,0.23910922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.38018,352985,3419300,368855,127804917,6527,9010,2,2,2,0,0,0,0,0,0,0,f,2557p037,PSF,,1.90E-07,Known
24.59883422,4.351275217,24.3858203,-5.479640399,144.521065,-56.53936505,9.90662E+15,0,3.96279E+16,2.02E+12,1.88E+12,53798.832,54127.72,54217.875,54257.246,0,0.02646272,4.2831903,3.9626582,7.7023554,1414.2258,1071.972,164.13423,0.9246546,0.94860035,0.97091556,1.43E-05,3.10E-05,2.99E-05,0.052548278,0.019151201,0.017344922,0.99649763,0.99600744,0.9946309,2791.553,1580.3209,187.20633,1540.4287,825.5087,88.56714,7.1051583,5.4950604,27.625425,-283.98773,2.8960056,0.59441143,0.000797591,1.08E-05,0.9955254,0.9972496,0.9994128,0.9997782,3.335698,3.0860713,5.998503,3.335698,3.0860713,5.998503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.09512,354938,4088528,363078,74551490,2168,9010,5,5,5,0,0,0,0,0,0,0,f,0246p042,PSF,,1.62E-07,Known
317.9393231,5.168502017,322.0670373,20.36783365,55.64621107,-27.9262472,9.90662E+15,0,3.96279E+16,1.23E+11,1.22E+11,5677.679,5678.009,5682.462,5683.7515,0,0.11987085,1.6388543,1.9446955,2.70966,1278.8462,512.93475,163.41466,0.70128417,0.78739357,0.87485194,5.4218764,1.1536433,1.0690203,0.075473115,0.33231217,0.004805787,0.9993639,0.9996018,0.75524414,1831.8892,622.199,171.41188,1354.4712,372.07553,106.27227,0.8862166,-2.0224223,-136.94925,-561.7781,1.9869004,0.58648807,0.000815519,1.05E-05,0.9798904,0.9876017,0.99734277,0.99899584,1.276217,1.5143832,2.1100802,1.276217,1.5143832,2.1100802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.03202,361854,3359019,358792,50446828,1814,9010,4,3,3,0,0,0,0,0,2048,0,f,3180p052,PSF,,1.82E-07,Known
32.64399738,6.745352024,32.76617121,-6.04550254,155.2849908,-51.08683107,9.90662E+15,0,3.96279E+16,7.41E+11,7.54E+11,28530.654,28534.918,28539.27,28538.768,0,0.04893713,4.72165,4.7170124,2.0910435,815.2116,449.2788,91.70263,0.8651401,0.9070275,0.9468798,5.77E-05,8.53E-05,0.000649305,0.008666775,0.006547632,0.025479581,0.99641854,0.9973004,0.9957807,1425.189,601.5431,92.99607,872.6085,385.93533,52.951656,49.51925,84.32569,212.2146,1219.2231,2.209208,0.50499445,0.00121888,1.66E-05,0.9917409,0.9949197,0.99891436,0.9995899,3.6769226,3.6733108,1.6283726,3.6770387,3.6734831,1.6285895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.625484,369317,4095166,346717,73369502,3575,9010,3,3,3,0,0,0,0,0,0,0,f,0325p067,PSF,,4.92E-08,Known
205.6716582,7.152855724,201.0871433,16.57219531,336.5974103,66.61421586,9.90662E+15,3.72146E+18,3.9628E+16,4.24E+12,1.22E+13,38423.926,38384.04,38389.95,38388.72,0,0.02736699,7.011011,6.7157044,6.7438087,513.8878,201.60849,89.65366,0.92218274,0.9468914,0.9699368,0.06181659,0.031813473,0.020723823,0.005023777,0.10268197,0.006867993,0.7032871,0.66521376,0.99461734,1230.3313,336.05872,98.26829,711.40283,200.54979,58.296974,7.6647778,2.8526502,42.713303,3870.5754,3.1216857,0.72174126,0.001557945,2.05E-05,0.99537283,0.9971558,0.99939275,0.99977064,5.460089,5.2301083,5.251995,5.780199,5.323403,5.271421,2015.5,0,0,0,0,0,0,0,0,20.653202,63.380817,20.70496,7.5706654,20.368095,6.045894,1.2529868,6.691372,0,0,0,0,0,0,68.74352,372866,3566373,345161,108308732,4625,9010,2,2,4,0,0,0,0,0,0,3,f,2055p072,PSF,G2,1.17E-07,Known
253.8682369,7.560360351,251.461808,29.96737084,26.22363297,29.18295649,9.90662E+15,0,3.9628E+16,2.20E+09,2.28E+09,104.768776,105.64023,0,0,0,0.16212086,0.20150462,0.2614067,0.42313254,1335.0867,412.50958,131.88516,0.6188386,0.72377455,0.8345813,0.17954135,0.08265174,0.026845088,0.029113814,0.017647622,0.01024763,0.9999923,0.99999535,0.9999928,1360.9243,422.17917,130.76299,982.43445,265.8833,68.22182,1.4226376,2.8944383,-5.884514,402.5202,3.761722,0.8802002,0.000790103,1.02E-05,0.9728993,0.9832685,0.99640787,0.99864215,0.15693565,0.20358855,0.3295437,0.15693565,0.20358855,0.3295437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.59073,374488,3462892,341202,129265436,3175,9010,2,2,2,0,0,0,0,0,0,0,f,2538p075,PSF,,8.20E-08,Known
226.173958,8.79790245,220.9241887,25.0827423,9.038878654,53.58388236,9.90662E+15,1.16763E+18,3.9628E+16,1.80E+14,2.08E+14,286828.03,286995.34,287011.22,286999.62,0,0.032644123,20.335093,21.752365,31.399435,338.76288,177.60718,63.619137,0.90788895,0.9369797,0.96424454,0.000305845,0.000602852,0.000492781,0.001680605,0.002559944,0.002962529,0.99981475,0.99970174,0.9996289,1535.7676,479.32397,93.83845,952.6586,296.22128,52.530964,15.098408,14.586295,-23.400623,-697.2834,3.180268,0.7496853,0.002111084,2.66E-05,0.99448305,0.99660826,0.9992757,0.9997264,15.708662,16.80349,24.255758,15.708684,16.803537,24.255836,2015.5,0,0,0,0,0,0,0,0,19.076729,48.077095,19.074984,10.313341,18.5493,10.169891,1.4268131,0.4778246,0.9762615,10.507456,-15.238219,3.552599,-7.6815715,5.016704,65.79559,381512,3624828,332931,33982533,3784,9010,3,3,3,0,0,0,0,0,0,31,f,2261p087,PSF,G2,1.08E-07,Known
19.05738658,9.371100364,21.12627156,1.217348506,133.1292558,-53.00908623,9.90662E+15,2.5796E+18,3.9628E+16,2.32E+14,5.43E+14,485645.9,485644.4,485646.1,485646.1,0,0.044087037,22.289812,23.358166,28.82828,548.7135,188.52238,132.56383,0.8776507,0.9158422,0.952016,0,0,0,0.002174413,0.18832296,0.00458878,0.9989145,0.9986227,0.99798876,1861.629,454.83075,180.13774,1256.056,274.42117,105.2293,18.229513,11.0005,22.91508,-123.49294,2.728428,0.64215726,0.001300181,1.75E-05,0.9925564,0.99542207,0.9990219,0.9996306,17.292934,18.121786,22.365623,17.292934,18.121786,22.365623,2015.5,0,0,0,0,0,0,0,0,18.802792,37.020092,18.905994,10.14538,18.289516,12.369961,1.3501852,0.4318841,0.76618797,10.898337,4.8986945,5.570726,-7.473876,9.5423355,64.23841,383541,4123855,328246,75076373,1234,9010,4,4,5,0,0,0,0,0,0,31,f,0191p092,PSF,G2,1.63E-07,Known
25.46012492,9.139323161,26.91735847,-1.323529582,143.2815755,-51.72986525,9.90662E+15,2.57209E+18,3.9628E+16,1.93E+13,2.84E+13,118672.79,118686.625,118699.61,118698.74,0,0.061519153,8.853194,8.591243,9.700339,955.3136,455.60165,108.179405,0.8335103,0.88455415,0.93368447,0,0,0,0.14264615,0.006862764,0.011878616,0.9968236,0.9968744,0.9914791,2643.6567,841.1256,123.17312,1613.1818,469.81165,75.34617,14.016922,8.857785,-7.3050036,144.67897,2.7829266,0.64842075,0.001325093,1.82E-05,0.9896285,0.9936177,0.9986354,0.99948454,6.671973,6.4745607,7.3104014,6.671973,6.4745607,7.3104014,2015.5,0,0,0,0,0,0,0,0,20.049324,72.32887,20.024939,10.142873,19.608704,19.673388,1.3890774,1.8984218,1.5698816,1.0824066,32.149097,0.2558083,-17.17072,0.44040138,53.569077,383566,4090016,330312,74857558,2892,9010,4,4,4,0,0,0,0,0,0,31,f,0254p092,PSF,G2,1.64E-07,Known
136.3169516,12.08083754,135.1731944,-4.394686825,217.1073083,35.11596945,9.90663E+15,6.04375E+17,3.96281E+16,3.01E+13,5.78E+13,68813.33,68834.28,68842.66,68841.19,0,0.01858785,8.97974,11.412062,11.531292,530.9931,154.20148,44.520317,0.94646263,0.9636136,0.97948104,0,0,0,0.29123303,0.00835429,0.006677306,0.992579,0.9908955,0.9943901,1374.693,341.4183,49.991974,799.1554,179.89455,26.097818,8.550514,8.551616,-40.73463,-74.046585,2.950524,0.6387422,0.000789334,1.04E-05,0.99685484,0.9980673,0.9995875,0.9998442,6.972175,8.860712,8.953287,6.972175,8.860712,8.953287,2015.5,0,0,0,0,0,0,0,0,19.90392,93.9224,20.086859,10.807136,19.62313,13.224542,1.1712317,1.1288553,-0.116129674,1.2399395,-2.1181052,0.7975582,-5.2018747,2.1060286,25.568628,399589,3884325,311171,17589630,5497,9010,3,2,2,0,0,0,0,0,0,31,f,1362p120,PSF,G2,1.55E-07,Known
353.3579601,15.37280119,0.186986107,16.71349937,96.60011433,-43.47479257,9.90663E+15,2.81956E+18,3.96282E+16,3.32E+14,6.30E+14,573730.06,573738.06,573741.8,573741.75,0,0.0675715,30.268795,33.594154,34.587605,362.76495,106.19214,101.62128,0.81870997,0.873943,0.92740273,0.000179388,0.000435748,0.002905129,0.002158421,0.001535574,0.027985064,0.9998396,0.9998871,0.99973863,1913.1616,352.67303,150.89903,1271.8011,200.99284,94.8603,16.598244,17.950453,43.025772,206.54573,2.9774728,0.69683516,0.000881694,1.12E-05,0.98861396,0.99299204,0.99850124,0.9994338,23.503857,26.086014,26.857433,23.50438,26.088182,26.863825,2015.5,0,0,0,0,0,0,0,0,18.8174,106.70258,18.804804,38.16404,18.412544,53.261017,1.3602673,0.4856046,1.3294121,10.889599,-10.326342,3.4341705,-4.6314354,12.901529,29.61618,418642,3151580,289261,82059936,1667,9010,3,2,5,0,0,0,0,0,0,31,f,3534p152,PSF,G2,1.27E-07,Known
115.4611458,17.10178998,114.3307671,-4.212734272,202.8030397,18.64332904,9.90663E+15,0,3.96282E+16,7.93E+09,6.98E+09,315.80417,317.82956,317.83176,318.19595,0,0.03352389,0.31943998,0.37960422,0.53836036,1889.936,725.9043,64.34841,0.9055276,0.9353374,0.9632988,0.000852824,0.001157425,0.000508527,0.015293962,0.015719537,0.47929767,0.9947489,0.99443704,0.9930524,1970.7643,743.1544,62.635803,1269.8654,446.26303,29.80324,0.2086531,1.9434677,-29.974054,-975.7045,2.8205469,0.6272309,0.000673978,8.98E-06,0.9943348,0.996517,0.99925613,0.9997191,0.24829708,0.29506207,0.41846138,0.24829708,0.29506207,0.41846138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.61285,427419,3823131,277320,19529812,6041,9010,4,3,4,0,0,0,0,0,0,0,f,1153p170,PSF,,7.93E-08,Known
245.0557375,17.0044796,239.2988079,37.82258459,32.40065572,40.92172519,9.90663E+15,0,3.96282E+16,1.26E+10,1.14E+10,512.7645,512.1001,512.1454,512.17,0,0.042304333,0.46004754,0.65093935,1.0764507,1242.6061,425.53516,70.41742,0.8822944,0.91910356,0.9539108,3.7149985,6.2464705,3.4854736,0.001371633,2.57E-05,2.80E-05,1.0000001,0.99999994,1.0000001,1464.9001,515.68396,74.21744,989.86005,321.6023,37.36021,1.662589,4.604638,4.3731194,450.72543,2.6205947,0.7881455,0.001068307,1.36E-05,0.9928563,0.9956068,0.9990614,0.9996455,0.35772932,0.50616527,0.8370395,0.8588113,1.7778096,3.233398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.827576,427916,3458590,277689,130001671,119,9010,3,3,2,0,0,0,0,0,0,0,f,2451p170,PSF,,1.33E-07,Known
